0.018, 1.51718,76, 1416
0.049, 1.5708,0, 952
0.08, 1.4667,84, 804
0.11, 1.50782,56, 888
0.14, 1.53235,36, 936
0.168, 1.56316,8, 1048
0.197, 1.52781,48, 1116
0.228, 1.49613,76, 1016
0.259, 1.51784,60, 1132
0.289, 1.51775,72, 1356
0.319, 1.56179,12, 1332
0.349, 1.48118,124, 1380
0.378, 1.62703,-68, 1208
0.408, 1.38545,228, 1216
0.437, 1.51059,68, 1128
0.469, 1.48967,80, 984
0.498, 1.4158,160, 1024
0.528, 1.45258,124, 1044
0.562, 1.48459,84, 972
0.594, 1.48014,88, 968
0.623, 1.49584,76, 1012
0.654, 1.49686,72, 972
0.684, 1.5288,40, 952
0.714, 1.49038,88, 1092
0.742, 1.43674,164, 1216
0.773, 1.53118,52, 1312
0.803, 1.3658,252, 1212
0.833, 1.7104,-172, 1224
0.863, 1.48125,116, 1292
0.893, 1.69641,-148, 1172
0.923, 1.50721,68, 1068
0.952, 1.53668,40, 1172
0.983, 1.61292,-44, 1044
1.013, 1.51844,48, 916
1.042, 1.48248,68, 768
1.072, 1.55211,16, 856
1.102, 1.56183,8, 892
1.138, 1.50683,72, 1124
1.168, 1.52473,52, 1128
1.198, 1.51716,64, 1192
1.228, 1.51461,72, 1280
1.258, 1.46475,152, 1428
1.288, 1.58457,-20, 1452
1.317, 1.49846,100, 1380
1.346, 1.58898,-24, 1320
1.377, 1.45421,104, 888
1.407, 1.47113,92, 920
1.437, 1.51937,56, 1088
1.466, 1.50889,60, 968
1.495, 1.44198,100, 772
1.526, 1.50684,52, 812
1.556, 1.50957,64, 1044
1.586, 1.46964,108, 1064
1.616, 1.50838,68, 1088
1.644, 1.50028,76, 1076
1.672, 1.50728,72, 1132
1.7, 1.51722,68, 1268
1.733, 1.60402,-48, 1444
1.766, 1.5482,32, 1416
1.795, 1.51121,84, 1408
1.826, 1.58044,-12, 1244
1.855, 1.5469,24, 1004
1.885, 1.50797,76, 1208
1.915, 1.52245,60, 1240
1.944, 1.56635,4, 900
1.975, 1.46799,104, 1008
2.005, 1.54004,32, 1040
2.035, 1.5593,12, 1044
2.065, 1.48529,96, 1120
2.093, 1.50794,72, 1144
2.124, 1.51438,68, 1204
2.154, 1.51165,72, 1216
2.185, 1.50759,80, 1264
2.214, 1.45864,132, 1172
2.244, 1.5776,-8, 1176
2.274, 1.49376,88, 1140
2.31, 1.45929,116, 1036
2.34, 1.50496,72, 1092
2.369, 1.51757,52, 976
2.399, 1.50423,60, 900
2.429, 1.49889,68, 944
2.459, 1.57472,-4, 1020
2.488, 1.52752,44, 1016
2.519, 1.47382,100, 1028
2.549, 1.51026,64, 1056
2.579, 1.51999,60, 1180
2.609, 1.51606,64, 1168
2.638, 1.53923,36, 1140
2.674, 1.45788,132, 1164
2.704, 1.47661,116, 1228
2.734, 1.55313,20, 1132
2.764, 1.45552,132, 1140
2.794, 1.56498,8, 1376
2.823, 1.54152,28, 956
2.853, 1.57942,-8, 928
2.884, 1.53096,44, 1104
2.915, 1.44319,136, 1060
2.948, 1.57467,-4, 1032
2.977, 1.51026,64, 1056
3.007, 1.52889,52, 1240
3.039, 1.51804,64, 1212
3.069, 1.5184,60, 1144
3.099, 1.5933,-28, 1244
3.129, 1.49635,108, 1448
3.158, 1.55947,16, 1412
3.188, 1.50444,84, 1264
3.218, 1.54422,32, 1204
3.248, 1.44775,140, 1132
3.278, 1.51104,56, 936
3.307, 1.51478,48, 856
3.338, 1.51295,60, 1036
3.368, 1.47075,104, 1036
3.398, 1.55973,12, 1084
3.428, 1.51446,60, 1064
3.455, 1.50168,72, 1040
3.487, 1.50906,68, 1100
3.516, 1.50264,80, 1172
3.547, 1.46904,116, 1136
3.577, 1.58118,-12, 1156
3.607, 1.43261,168, 1208
3.636, 1.64913,-92, 1172
3.665, 1.4848,100, 1160
3.695, 1.6311,-64, 1060
3.725, 1.56171,8, 880
3.756, 1.54324,28, 1016
3.786, 1.5746,-4, 1052
3.816, 1.53538,36, 1016
3.846, 1.52461,44, 952
3.876, 1.59025,-20, 1028
3.905, 1.50114,84, 1204
3.936, 1.5165,60, 1104
3.97, 1.51587,64, 1164
4.0, 1.52182,60, 1224
4.029, 1.60008,-28, 956
4.058, 1.45911,96, 856
4.093, 1.59499,-24, 992
4.121, 1.43,144, 1016
4.15, 1.5316,40, 1020
4.179, 1.47293,108, 1100
4.209, 1.5098,64, 1048
4.239, 1.45153,116, 968
4.268, 1.47494,100, 1040
4.298, 1.55576,16, 1064
4.328, 1.49584,76, 1012
4.358, 1.54076,28, 932
4.388, 1.53538,36, 1016
4.416, 1.52033,60, 1188
4.447, 1.51143,68, 1144
4.478, 1.50838,76, 1216
4.508, 1.55917,16, 1376
4.538, 1.59453,-32, 1348
4.567, 1.53675,44, 1292
4.596, 1.51873,64, 1228
4.627, 1.50124,68, 976
4.663, 1.49753,64, 872
4.691, 1.52137,56, 1132
4.721, 1.56709,4, 1080
4.751, 1.47354,96, 984
4.782, 1.54887,20, 912
4.813, 1.60317,-32, 988
4.842, 1.49038,88, 1092
4.872, 1.52638,48, 1080
4.902, 1.51876,60, 1152
4.931, 1.51841,56, 1068
4.96, 1.60069,-36, 1204
4.992, 1.48186,112, 1256
5.02, 1.58057,-12, 1228
