0.017, 1.48107,104, 1156
0.047, 1.45566,136, 1176
0.077, 1.49855,88, 1216
0.107, 1.49007,100, 1236
0.136, 1.51548,68, 1228
0.166, 1.50878,76, 1224
0.195, 1.49219,92, 1168
0.226, 1.48169,104, 1164
0.256, 1.5008,76, 1084
0.286, 1.55636,16, 1108
0.316, 1.5094,60, 976
0.346, 1.41003,168, 1036
0.375, 1.6153,-44, 988
0.405, 1.37791,200, 1024
0.435, 1.47804,96, 1032
0.465, 1.4474,128, 1032
0.495, 1.39612,192, 1088
0.525, 1.54283,32, 1144
0.554, 1.48913,92, 1124
0.585, 1.48192,108, 1212
0.622, 1.47524,120, 1252
0.65, 1.51167,76, 1284
0.679, 1.47804,112, 1204
0.71, 1.48765,100, 1200
0.739, 1.49876,84, 1164
0.77, 1.47044,116, 1152
0.8, 1.46497,116, 1092
0.83, 1.46926,108, 1060
0.859, 1.47345,100, 1024
0.889, 1.4583,108, 956
0.919, 1.46507,104, 980
0.949, 1.43853,124, 932
0.979, 1.45513,112, 964
1.009, 1.4527,112, 944
1.038, 1.47345,100, 1024
1.07, 1.54398,28, 1044
1.099, 1.42259,172, 1152
1.129, 1.47948,100, 1092
1.157, 1.46645,124, 1184
1.193, 1.53555,44, 1248
1.222, 1.51734,64, 1196
1.254, 1.47928,116, 1264
1.284, 1.48901,100, 1220
1.314, 1.50218,80, 1164
1.344, 1.49735,88, 1196
1.373, 1.54213,32, 1116
1.404, 1.48582,92, 1080
1.434, 1.49374,84, 1088
1.469, 1.53956,32, 1024
1.499, 1.50317,68, 1004
1.529, 1.51063,60, 996
1.559, 1.5245,48, 1036
1.588, 1.49112,84, 1052
1.616, 1.50625,68, 1052
1.646, 1.4943,84, 1096
1.677, 1.49083,92, 1148
1.708, 1.49043,96, 1192
1.738, 1.49043,96, 1192
1.768, 1.49253,96, 1224
1.801, 1.49278,96, 1228
1.832, 1.48928,100, 1224
1.863, 1.48014,108, 1188
1.894, 1.47388,112, 1152
1.924, 1.44471,144, 1136
1.954, 1.51139,64, 1076
1.982, 1.51925,52, 1008
2.012, 1.39956,184, 1064
2.042, 1.52647,44, 992
2.074, 1.45292,108, 912
2.103, 1.48014,92, 1012
2.133, 1.50595,60, 924
2.162, 1.46421,104, 972
2.192, 1.48048,96, 1060
2.223, 1.41842,172, 1120
2.252, 1.50231,76, 1108
2.282, 1.47982,104, 1140
2.311, 1.49402,92, 1196
2.341, 1.46911,120, 1176
2.378, 1.50567,84, 1288
2.408, 1.48636,108, 1276
2.438, 1.4848,100, 1160
2.468, 1.51224,68, 1160
2.495, 1.50537,76, 1160
2.526, 1.50614,72, 1112
2.557, 1.51026,64, 1056
2.587, 1.50168,72, 1040
2.617, 1.505,68, 1032
2.647, 1.50263,68, 996
2.677, 1.50106,76, 1088
2.706, 1.44093,140, 1072
2.737, 1.46652,108, 1032
2.767, 1.49266,88, 1124
2.795, 1.43824,144, 1080
2.824, 1.52778,52, 1208
2.855, 1.44518,148, 1172
2.886, 1.48603,104, 1224
2.916, 1.49185,100, 1264
2.946, 1.49534,88, 1164
2.979, 1.48199,104, 1168
3.01, 1.48104,108, 1200
3.04, 1.47891,108, 1172
3.07, 1.46631,112, 1068
3.101, 1.44407,132, 1036
3.131, 1.46139,116, 1056
3.161, 1.47152,100, 1004
3.191, 1.44796,120, 972
3.221, 1.47113,96, 960
3.251, 1.46992,100, 988
3.281, 1.46592,104, 988
3.31, 1.47695,96, 1020
3.339, 1.46513,112, 1056
3.37, 1.47444,104, 1076
3.4, 1.4795,104, 1136
3.43, 1.47764,108, 1156
3.46, 1.48163,108, 1208
3.49, 1.4882,100, 1208
3.52, 1.48192,108, 1212
3.552, 1.49478,92, 1208
3.583, 1.50241,80, 1168
3.614, 1.54081,36, 1200
3.644, 1.44731,140, 1128
3.675, 1.52269,52, 1080
3.705, 1.46926,108, 1060
3.735, 1.47075,104, 1036
3.765, 1.50141,72, 1036
3.795, 1.49222,80, 1016
3.823, 1.49757,76, 1036
3.853, 1.49922,76, 1060
3.883, 1.56698,4, 1048
3.914, 1.48343,96, 1096
3.944, 1.48708,96, 1144
3.974, 1.49611,88, 1176
4.004, 1.50537,76, 1160
4.034, 1.48318,104, 1184
4.063, 1.47984,112, 1228
4.094, 1.49175,96, 1212
4.122, 1.47796,108, 1160
4.157, 1.47787,104, 1116
4.188, 1.47218,112, 1132
4.219, 1.46497,116, 1092
4.249, 1.46652,108, 1032
4.279, 1.46692,108, 1036
4.309, 1.46406,108, 1008
4.339, 1.44488,120, 948
4.368, 1.43853,124, 932
4.397, 1.48831,84, 1016
4.428, 1.50263,68, 996
4.457, 1.48454,92, 1064
4.488, 1.47721,104, 1108
4.518, 1.51937,56, 1088
4.548, 1.45788,132, 1164
4.577, 1.50772,72, 1140
4.608, 1.48421,100, 1152
4.638, 1.48279,108, 1224
4.668, 1.48603,104, 1224
4.697, 1.49876,84, 1164
4.732, 1.4975,84, 1144
4.76, 1.49876,84, 1164
4.793, 1.53484,40, 1112
4.823, 1.52103,52, 1044
4.853, 1.48507,88, 1024
4.883, 1.50323,72, 1064
4.913, 1.5091,64, 1036
4.941, 1.48473,88, 1020
4.972, 1.5098,64, 1048
5.002, 1.49575,80, 1064
